Mag(8.95),Angle(8.95),fit_Mag(8.95),fit_Angle(8.95),Mag(10.95),Angle(10.95),fit_Mag(10.95),fit_Angle(10.95),Mag(12.95),Angle(12.95),fit_Mag(12.95),fit_Angle(12.95),Mag(14.95),Angle(14.95),fit_Mag(14.95),fit_Angle(14.95),Mag(16.95),Angle(16.95),fit_Mag(16.95),fit_Angle(16.95),Mag(18.95),Angle(18.95),fit_Mag(18.95),fit_Angle(18.95),Mag(20.95),Angle(20.95),fit_Mag(20.95),fit_Angle(20.95),Mag(22.95),Angle(22.95),fit_Mag(22.95),fit_Angle(22.95),Mag(24.95),Angle(24.95),fit_Mag(24.95),fit_Angle(24.95)
,,0.5512710429280587,3.349100847072707,,,0.837958242573563,1.814121416251699,0.493950983789871,1.5672617386983658,0.6938316226214504,1.2172095352556365,0.8284787082780349,0.24605182166522008,0.5011396938126231,0.8562812211575888,0.3715909752380923,0.5724017692314164,0.3392492776022818,0.6478592569916103,0.5491824237315148,-1.225767736388093,0.22242844383660706,0.5274591545945665,,,0.1434399011522439,0.4567017826091821,,,0.09167250055234133,0.4143087507170956,,,0.0582893926578699,0.3884975932412886
,,0.5555858816579989,3.349392831522648,,,0.877799891956713,1.782740799038766,6.394726675697371,0.47623168505043667,0.7229075795170317,1.173439944561274,1.0276155804660683,-0.14890470488412932,0.5190945316080158,0.8105125237118116,0.9795926339841691,-1.0964969975281598,0.34983262026681516,0.6039699811066054,0.19297185913957937,0.6754257531368337,0.22866311427584407,0.48603111521459597,,,0.14716309130523406,0.4173036934188117,,,0.0939298163612289,0.37636780854241764,,,0.05967519603482292,0.3515419804758146
,,0.5598797537933432,3.3499499042027394,,,0.9186529293189554,1.7521658603027062,7.532109089206006,1.799710418455323,0.752545957921011,1.130065311188689,0.9768692401847991,-0.16935883526504852,0.5372491268098762,0.7651607826001386,0.905511196284325,-1.0512750287517205,0.36046369838531206,0.5606007507245571,0.1995723277349225,0.7118482122069811,0.2348971817230393,0.4451972862513171,,,0.15087460821035664,0.37854186403162965,,,0.09617563351360754,0.33908567382161003,,,0.06105220859325072,0.3152573229688853
,,0.5641368419207148,3.350771020956602,,,0.9605809955537143,1.7223820896943627,,,0.7828001226054275,1.0870101422799807,0.7606358968310603,0.2829154360438246,0.5556344890671343,0.7201337977232309,0.8387449341398115,-1.0051117054102174,0.37116043316109,0.5176573811762528,0.2070386063008946,0.7498711846787163,0.24114138401985774,0.4048646238708575,,,0.15458103449075383,0.34032476455593186,,,0.09841403598347344,0.3023720843102338,,,0.06242298078164301,0.2795542880928567
,,0.5683413218870953,3.3518542496992327,,,1.0036536814107144,1.693381303917688,,,0.8137280550693777,1.0442014434413098,1.0976718512277064,-0.20771475928719485,0.5742835309927495,0.6753419213110057,0.34223332217315006,0.6210426142821286,0.38194137468035766,0.47504919765732156,0.6787852884308566,-1.6162669685085405,0.24740662139063882,0.36494434077879,,,0.1582889649291585,0.30256558460719474,,,0.10064908090417436,0.266141770013923,,,0.06379003284018428,0.2443486958550963
,,0.5724774057267834,3.35319675882842,,,1.0479468356330928,1.6651620347700327,,,0.8453927830027104,1.0015682842526463,1.0395506717197307,-0.23488617510328486,0.5932312846047294,0.6306973482504458,0.3567312265685623,0.6605544641976989,0.39282581317941156,0.4326882528829856,0.6266978868797933,-1.5364988676833087,0.25370402126786734,0.32535109424596464,,,0.16200504679168662,0.2651814054221648,,,0.102884824170804,0.23031361626071947,,,0.06515587110944668,0.20956067678084384
,,0.5765293867570681,3.3547948067899536,,,1.093542921804954,1.6377300293381851,,,0.877862887762512,0.9590414006257238,0.9802004053188199,-0.24854000475921267,0.6125151539815494,0.5861134368241353,1.0309447395034517,-1.2583294799432745,0.4038339044709734,0.39048859212643117,0.8064716698952851,-2.0641153610814915,0.26004500844171685,0.2860022361212645,,,0.1657360220816571,0.2280924436354922,,,0.10512534669600904,0.19480990447942834,,,0.06652300452820335,0.17511391122978204
,,0.5804816869564635,3.3566437330957957,,,1.140531422036433,1.6110988777320396,,,0.911213098286112,0.9165528309202481,0.7306699864191647,0.34070766247417034,0.6321752077962416,0.5415040488617933,0.947298054841976,-1.2071612771780376,0.4149868109563731,0.34836555243029155,0.7334394799596129,-1.9544704898661842,0.2664413812328799,0.24681711046101898,,,0.16948877213810534,0.19122135156279738,,,0.10737478158443195,0.1595556149984834,,,0.06789396149263932,0.1409349341148298
,,0.584318906705287,3.3587379511244846,,,1.189009284973049,1.5852907870153905,,,0.9455249820907694,0.8740355838882095,1.1066478241027533,-0.30340074585123217,0.6522545165403789,0.49678289886000554,0.31919815008168323,0.684633815372124,0.4263068601381677,0.30623508378861314,,,0.272905394601903,0.2077163858633855,,,0.1732703650919769,0.15449256060793837,,,0.1096373425383777,0.12447777815888739,,,0.06927130727321938,0.10695249110132211
,,0.5880258769294838,3.3610709430602475,,,1.2390814144955349,1.5603375238642108,,,0.9808877465468636,0.8314233377695605,0.6822219576677643,0.38041311229758096,0.6727995405303975,0.45186290190191986,0.33302557295706736,0.7246765948716036,0.4378177230729907,0.26401308073796936,,,0.27944985133331046,0.16862141064032368,,,0.17708810679572523,0.11783165573664155,,,0.1119173538570815,0.08950486153910459,,,0.07065766221101075,0.07309693398242177
,,0.5915877136449744,3.3636352573508046,,,1.2908611937289376,1.5362815530561666,,,1.0173991665543451,0.7886501712807502,0.7185332486276472,0.4139670700888582,0.6938605762601096,0.406655510221962,1.081200662292097,-1.4439024536236322,0.44954461579120714,0.22161471309964426,,,0.28608820268028207,0.12945357963813667,,,0.18094959595493149,0.08116476989636238,,,0.11421928244723047,0.05456618219184648,,,0.0720557209440543,0.03929964413113878
,,0.594989874851644,3.3664225090830047,,,1.3444710364049473,1.5131774042954764,,,1.055166658214509,0.7456503289091445,1.1717357270890836,-0.3795708189759629,0.7154922703898556,0.36107002801388804,0.9892777712303434,-1.3810373099958058,0.46151452738476745,0.17895374459358615,,,0.29283466013724047,0.09013370186092991,,,0.1848627843192929,0.04441798785690324,,,0.11654777232612544,0.01959133354447538,,,0.07346827294807433,0.005492473778006242
,,0.5982182196736299,3.369423383689409,,,1.4000429539475556,1.4910933062427416,,,1.0943085222068503,0.702358024964006,0.6868934151222567,0.47253613720701937,0.7377542127227285,0.3150128935674078,0.30465765330764677,0.7845165288072877,0.4737564792578422,0.1359418276983461,,,0.29970432033628375,0.050581358075206334,,,0.18883604294100423,0.007516749225134101,,,0.11890768217418941,-0.01549038294901181,,,0.07489822471612052,-0.028392804604219474
,,0.6012590695862332,3.37262764440702,,,1.4577191215131367,1.470113134097898,,,1.1349553855194152,0.6587072933854886,1.23447918813425,-0.4679534914833875,0.760711622008073,0.26838691702330253,1.2847879323621572,-1.759166664712756,0.48630182098263847,0.09248776244443324,,,0.3067133054538433,0.010714237279282238,,,0.19287823568804588,-0.029614759637202063,,,0.12130412658395287,-0.05075053117582597,,,0.07634862395056773,-0.06242505028707863
,,0.6040992715101421,3.376024143910713,,,1.5176524191208889,1.4503387258249598,,,1.177251876143773,0.6146318935715727,1.1536068237280201,-0.4888967503912374,0.7844361414529676,0.22109046093362253,1.1617446899802295,-1.6824904225010209,0.49918456934964456,0.04849670577121648,,,0.3138789219840877,-0.02955255970496956,,,0.19699880141636072,-0.06705423539223285,,,0.12374252176227328,-0.08626212867202783,,,0.07782268620047804,-0.09667431716296421
